Task_name,Participant #,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response
Movie Task-summer,subject_117,-11,5.0681863,2.4,9.1,1.2,1.5,1.3,8.9,1.2,1.5,2,2.3,5,2.2,1.9,2.1
Movie Task-lms,subject_118,-6,221.7969914,3,9,2,7.5,1,3,6,2,1,4,3,9,1,5
Movie Task-lms,subject_118,-6,124.6472953,3,10,1,8,1,6.7,5,2.5,2,1.5,1,4,4,5.2
Movie Task-lms,subject_118,-6,179.0902079,5,6.9,1,7,1,7.9,8.1,2,1,3,4,3,1,6
Movie Task-lms,subject_118,-6,170.9004369,5,6,1,5,1,8,5.1,5,5,6,2,4,7,5
Movie Task-lms,subject_118,-6,110.0030908,3,7,3,9,1,5,5.2,2.9,2,5,2,8,8,4
Movie Task-lms,subject_118,-6,14.2702111,6,6,1,7.9,1,10,6.9,6.9,5,5.1,1,7.4,4,8.1
Movie Task-c4,subject_118,-6,186.9527417,8,2,1,9,1,8,2.5,9,2,9,3,8,2,5
Movie Task-c4,subject_118,-6,116.9251984,7,5,1,7.5,1,4,2.9,7.9,8,7.5,1,2,6.9,5.2
Movie Task-c4,subject_118,-6,99.1608119,7.1,7.1,1,10,1,5,3.9,6.1,1,7,2.8,10,1,4
Movie Task-c4,subject_118,-6,148.5841982,4.1,3,6,8,1,5,3,4.1,7.5,7,2.5,7,7,4
Movie Task-c4,subject_118,-6,101.7795417,5,6.9,1,7,1,6,7,6,3,7,1,5,3.5,2
Movie Task-c4,subject_118,-6,27.5463682,9.1,4.2,1,8,1,7,6,8.4,1,10,1,6,2.8,3
Movie Task-summer,subject_118,-14,90.8609689,6.5,6.7,1,7.1,1,7.5,8.7,6,2,8,1,5,3,5
Movie Task-summer,subject_118,-14,160.725862,5.9,8,3.1,8.2,1,7.1,9,3.5,2,7.1,1,9,5.1,6
Movie Task-summer,subject_118,-14,114.1554629,3,10,2.4,9,1,7.1,4,3,3,6.9,1,7,7,8.9
Movie Task-summer,subject_118,-14,117.9416323,6.1,10,2.8,8,1,6.1,7.7,4,2.1,7,1,7,3,6.6
Movie Task-summer,subject_118,-14,147.9167193,2.2,10,1,7.9,1,8.9,2,1,1.3,6.1,1,7.4,7,5
Movie Task-summer,subject_118,-14,7.4097109,5.6,8.2,2,7.5,1,6.9,1,4.9,2.5,7.4,1,5.9,5,3.3
Movie Task-lms,subject_119,-5,233.247841,5.7,5.8,2,10,1,1,7.2,3.7,1,3,10,7,3,1
Movie Task-lms,subject_119,-5,117.0591036,1.9,6.1,4.6,5.5,1,2.7,9.6,1,7.3,3.7,8.3,4.3,5.2,4.1
Movie Task-lms,subject_119,-5,145.9151987,2,1.4,1,1.9,1.9,1,3.6,1,1.8,2.4,2.5,1.8,2,9.9
Movie Task-lms,subject_119,-5,100.1450738,1,7,2.8,1,7.4,8.5,9,1.2,1,1.1,1,1.3,1,9.3
Movie Task-lms,subject_119,-5,158.5248696,1.9,3.9,1.1,1,1,7.8,1,1,1,1,2.6,1.2,1.1,9.2
Movie Task-lms,subject_119,-5,81.422412,1,5.8,1,1,1.2,1,1.4,1.6,7.3,4.8,1,7,7.2,3.2
Movie Task-summer,subject_119,-10,175.3254442,8.8,10,1,2.9,2.6,3.2,10,5.8,8.3,4.4,7.7,7.8,2.3,7.1
Movie Task-summer,subject_119,-10,159.2404115,5.2,7.1,1.5,1.4,4.6,9.9,8.2,3.2,6.7,2,3.4,5,10,9.8
Movie Task-summer,subject_119,-10,115.2243353,1.2,7.3,1,1.2,1.7,4.9,4.9,3.6,1,2,2.1,1.1,1.6,9.7
Movie Task-summer,subject_119,-10,128.7013838,1.2,9.2,1.3,1.5,4.8,7.4,3.4,1,1.8,1.8,3,2.7,1.7,3.6
Movie Task-summer,subject_119,-10,129.101176,2,7.9,2,1.3,7.7,7.1,3.8,2.3,5.5,1.7,1.9,2,2.7,2.4
Movie Task-summer,subject_119,-10,6.5548539,1,7.9,1,5.7,1.6,8.5,1,1.3,1.8,1.5,1.9,2.9,1.8,3.8
Movie Task-c4,subject_119,-12,108.3192431,2.1,9.4,7.5,9.3,3.4,2.1,1.9,9.4,8.3,5.9,9.2,8.7,8.5,6.6
Movie Task-c4,subject_119,-12,189.2319387,5,4.1,3.2,3.3,1,7.6,5.4,2.8,3.3,2.2,6,7.5,7.2,6
Movie Task-c4,subject_119,-12,158.0250562,7,5.4,7,7.7,1.9,1.1,8.7,7.9,6.9,3,8.3,7.8,2.3,4.3
Movie Task-c4,subject_119,-12,128.150676,7.2,9,2.4,7.8,2.4,3.6,2.5,5.6,8,3,7.9,6.9,7,4.3
Movie Task-c4,subject_119,-12,112.9379572,5.3,9.3,2.6,9.6,2.8,6.4,8.7,3.6,7.3,2,7,7,6.3,3.2
Movie Task-c4,subject_119,-12,6.5713752,3.4,9.7,1.5,9.5,2.8,2,7,4.1,7.2,3,7,7,6.3,2.9
